Repository,Created_on,File_Name,File_Path,File_URL,Raw_URL
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,Table_3_without_ADHD_that_are_prescribed_ADHD_medication.py,analysis/Table_3_without_ADHD_that_are_prescribed_ADHD_medication.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_without_ADHD_that_are_prescribed_ADHD_medication.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_without_ADHD_that_are_prescribed_ADHD_medication.py
opensafely/paxlovid-test,2023-10-04T12:20:04Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/paxlovid-test/blob/79a6ae7067a59084f45ad12f12ee685993e3eb8b/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/paxlovid-test/79a6ae7067a59084f45ad12f12ee685993e3eb8b/analysis/dataset_definition.py
opensafely/pharmacy-first,2024-06-04T13:45:41Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/pharmacy-first/blob/a5c2e1f5fea54f47ed633d0414ea38f2fd157e32/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/pharmacy-first/a5c2e1f5fea54f47ed633d0414ea38f2fd157e32/analysis/codelists.py
opensafely/cis-pop-validation-ehrql,2022-09-29T15:19:10Z,variable_lib.py,analysis/variable_lib.py,https://github.com/opensafely/cis-pop-validation-ehrql/blob/cce4f0bfaffa5370b00f847fbcfe742c7a13aeeb/analysis/variable_lib.py,https://raw.githubusercontent.com/opensafely/cis-pop-validation-ehrql/cce4f0bfaffa5370b00f847fbcfe742c7a13aeeb/analysis/variable_lib.py
opensafely/open-pathology,2024-12-06T13:03:33Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/open-pathology/blob/6ae0b56d3548aaf947ce980212c1089ad5d0b181/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/open-pathology/6ae0b56d3548aaf947ce980212c1089ad5d0b181/analysis/dataset_definition.py
opensafely/dataset-definition-testing-examples,2025-06-30T13:07:54Z,make_dataset_2020_cake.py,example-003-parameterised/make_dataset_2020_cake.py,https://github.com/opensafely/dataset-definition-testing-examples/blob/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-003-parameterised/make_dataset_2020_cake.py,https://raw.githubusercontent.com/opensafely/dataset-definition-testing-examples/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-003-parameterised/make_dataset_2020_cake.py
opensafely/post-covid-neurodegenerative,2022-05-13T08:17:49Z,codelists.py,analysis/dataset_definition/codelists.py,https://github.com/opensafely/post-covid-neurodegenerative/blob/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition/codelists.py,https://raw.githubusercontent.com/opensafely/post-covid-neurodegenerative/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition/codelists.py
opensafely/disease_incidence,2024-08-19T08:53:57Z,dataset_definition_data_avail.py,analysis/dataset_definition_data_avail.py,https://github.com/opensafely/disease_incidence/blob/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition_data_avail.py,https://raw.githubusercontent.com/opensafely/disease_incidence/063dc01317d867989be3e5239f99472df483dd7a/analysis/dataset_definition_data_avail.py
opensafely/open-pathology-sdr,2025-02-18T09:58:28Z,value_dataset_definition.py,analysis/proxy_null_analysis/value_dataset_definition.py,https://github.com/opensafely/open-pathology-sdr/blob/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/analysis/proxy_null_analysis/value_dataset_definition.py,https://raw.githubusercontent.com/opensafely/open-pathology-sdr/c194b972ecbf50bb34a3a2465cd3f8ce7a9002f6/analysis/proxy_null_analysis/value_dataset_definition.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months.py,analysis/Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_percentage_of_people_with_ADHD_then_have_had_meds_in_the_last_6_months.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/codelists.py
opensafely/waiting-list,2023-10-12T10:35:59Z,dataset_definition_ortho.py,analysis/dataset_definition_ortho.py,https://github.com/opensafely/waiting-list/blob/bd7aa099088922054ad13f9059686e6c6848716b/analysis/dataset_definition_ortho.py,https://raw.githubusercontent.com/opensafely/waiting-list/bd7aa099088922054ad13f9059686e6c6848716b/analysis/dataset_definition_ortho.py
opensafely/disease_incidence,2024-08-19T08:53:57Z,generate_yaml.py,generate_yaml.py,https://github.com/opensafely/disease_incidence/blob/063dc01317d867989be3e5239f99472df483dd7a/generate_yaml.py,https://raw.githubusercontent.com/opensafely/disease_incidence/063dc01317d867989be3e5239f99472df483dd7a/generate_yaml.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_hx_matched_comp.py,analysis/dataset_definition_hx_matched_comp.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_hx_matched_comp.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_hx_matched_comp.py
opensafely/dataset-definition-testing-examples,2025-06-30T13:07:54Z,dataset_definition.py,example-003-parameterised/dataset_definition.py,https://github.com/opensafely/dataset-definition-testing-examples/blob/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-003-parameterised/dataset_definition.py,https://raw.githubusercontent.com/opensafely/dataset-definition-testing-examples/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-003-parameterised/dataset_definition.py
opensafely/end-of-life-carequality,2023-08-15T14:45:00Z,dataset_definition_os_reports.py,analysis/os_reports/dataset_definition_os_reports.py,https://github.com/opensafely/end-of-life-carequality/blob/e5f22f9ea0d8c042f1c69a13c8507ab81a62050d/analysis/os_reports/dataset_definition_os_reports.py,https://raw.githubusercontent.com/opensafely/end-of-life-carequality/e5f22f9ea0d8c042f1c69a13c8507ab81a62050d/analysis/os_reports/dataset_definition_os_reports.py
opensafely/openprompt-hrqol,2023-05-03T08:13:23Z,variable_lib.py,analysis/variable_lib.py,https://github.com/opensafely/openprompt-hrqol/blob/71f904943e31bb620716e37699b8026f434de2a0/analysis/variable_lib.py,https://raw.githubusercontent.com/opensafely/openprompt-hrqol/71f904943e31bb620716e37699b8026f434de2a0/analysis/variable_lib.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_matched_cases_drug_costs.py,analysis/dataset_definition_matched_cases_drug_costs.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_matched_cases_drug_costs.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_matched_cases_drug_costs.py
opensafely/isaric-exploration,2023-02-02T17:29:04Z,dataset_definition_sus.py,analysis/dataset_definition_sus.py,https://github.com/opensafely/isaric-exploration/blob/63b23df6f85df8991cf38a01afd73d90e59c490c/analysis/dataset_definition_sus.py,https://raw.githubusercontent.com/opensafely/isaric-exploration/63b23df6f85df8991cf38a01afd73d90e59c490c/analysis/dataset_definition_sus.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,dataset_definition_dx_to_med_time.py,analysis/dataset_definition_dx_to_med_time.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/dataset_definition_dx_to_med_time.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/dataset_definition_dx_to_med_time.py
opensafely/opioids-covid-research,2022-07-22T12:47:21Z,define_dataset_missing.py,analysis/define_dataset_missing.py,https://github.com/opensafely/opioids-covid-research/blob/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/define_dataset_missing.py,https://raw.githubusercontent.com/opensafely/opioids-covid-research/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/define_dataset_missing.py
opensafely/ehrql-tutorial,2023-09-04T12:05:57Z,quiz_answers.py,quiz_answers.py,https://github.com/opensafely/ehrql-tutorial/blob/799168fc18c6342d727c4627a229878064c15ad0/quiz_answers.py,https://raw.githubusercontent.com/opensafely/ehrql-tutorial/799168fc18c6342d727c4627a229878064c15ad0/quiz_answers.py
opensafely/openprompt-hrqol,2023-05-03T08:13:23Z,dataset_definition.py,analysis/model_questions/dataset_definition.py,https://github.com/opensafely/openprompt-hrqol/blob/71f904943e31bb620716e37699b8026f434de2a0/analysis/model_questions/dataset_definition.py,https://raw.githubusercontent.com/opensafely/openprompt-hrqol/71f904943e31bb620716e37699b8026f434de2a0/analysis/model_questions/dataset_definition.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,Table_3_are_prescribed_ADHD_medication_in_ADHD_group.py,analysis/Table_3_are_prescribed_ADHD_medication_in_ADHD_group.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_are_prescribed_ADHD_medication_in_ADHD_group.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_are_prescribed_ADHD_medication_in_ADHD_group.py
opensafely/comparative-booster-ehrql-poc,2023-01-11T12:21:15Z,variables_lib.py,analysis/variables_lib.py,https://github.com/opensafely/comparative-booster-ehrql-poc/blob/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/variables_lib.py,https://raw.githubusercontent.com/opensafely/comparative-booster-ehrql-poc/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/variables_lib.py
opensafely/post-covid-respiratory,2022-07-05T15:54:02Z,codelists.py,analysis/dataset_definition/codelists.py,https://github.com/opensafely/post-covid-respiratory/blob/41008a3e427c031c104778619041813876770545/analysis/dataset_definition/codelists.py,https://raw.githubusercontent.com/opensafely/post-covid-respiratory/41008a3e427c031c104778619041813876770545/analysis/dataset_definition/codelists.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,Table_3_with_ADHD_that_are_prescribed_ADHD_medication.py,analysis/Table_3_with_ADHD_that_are_prescribed_ADHD_medication.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_with_ADHD_that_are_prescribed_ADHD_medication.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_3_with_ADHD_that_are_prescribed_ADHD_medication.py
opensafely/post-covid-vax-autoimmune,2024-09-30T11:06:19Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/post-covid-vax-autoimmune/blob/5756bdf68a189c6f20c89726f69c9d34d017e040/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/post-covid-vax-autoimmune/5756bdf68a189c6f20c89726f69c9d34d017e040/analysis/codelists.py
opensafely/ckd-healthcare-use,2022-11-29T15:55:13Z,costs_2022.py,analysis/costs_2022.py,https://github.com/opensafely/ckd-healthcare-use/blob/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2022.py,https://raw.githubusercontent.com/opensafely/ckd-healthcare-use/3f49d610b1077997caefdeb5d252153beb39cb31/analysis/costs_2022.py
opensafely/waiting-list,2023-10-12T10:35:59Z,measures_opioid_all.py,analysis/measures_opioid_all.py,https://github.com/opensafely/waiting-list/blob/bd7aa099088922054ad13f9059686e6c6848716b/analysis/measures_opioid_all.py,https://raw.githubusercontent.com/opensafely/waiting-list/bd7aa099088922054ad13f9059686e6c6848716b/analysis/measures_opioid_all.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_lc_gp_list.py,analysis/dataset_definition_lc_gp_list.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_lc_gp_list.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_lc_gp_list.py
opensafely/dummy-data-workshop,2024-11-19T08:39:46Z,ehrql_dataset_definition_admission_discharge.py,analysis/exercises/ehrql_dataset_definition_admission_discharge.py,https://github.com/opensafely/dummy-data-workshop/blob/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_admission_discharge.py,https://raw.githubusercontent.com/opensafely/dummy-data-workshop/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_admission_discharge.py
opensafely/opioids-covid-research,2022-07-22T12:47:21Z,define_dataset_table.py,analysis/define_dataset_table.py,https://github.com/opensafely/opioids-covid-research/blob/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/define_dataset_table.py,https://raw.githubusercontent.com/opensafely/opioids-covid-research/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/define_dataset_table.py
opensafely/metformin_covid,2024-09-25T17:11:10Z,dataset_definition_feasibility.py,analysis/superseded/dataset_definition_feasibility.py,https://github.com/opensafely/metformin_covid/blob/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/superseded/dataset_definition_feasibility.py,https://raw.githubusercontent.com/opensafely/metformin_covid/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/superseded/dataset_definition_feasibility.py
opensafely/post-covid-renal,2023-05-02T12:47:56Z,dataset_definition_unvax.py,analysis/dataset_definition/dataset_definition_unvax.py,https://github.com/opensafely/post-covid-renal/blob/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/dataset_definition_unvax.py,https://raw.githubusercontent.com/opensafely/post-covid-renal/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/dataset_definition_unvax.py
opensafely/openprompt-hrqol,2023-05-03T08:13:23Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/openprompt-hrqol/blob/71f904943e31bb620716e37699b8026f434de2a0/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/openprompt-hrqol/71f904943e31bb620716e37699b8026f434de2a0/analysis/codelists.py
opensafely/post-covid-renal,2023-05-02T12:47:56Z,codelists.py,analysis/dataset_definition/codelists.py,https://github.com/opensafely/post-covid-renal/blob/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/codelists.py,https://raw.githubusercontent.com/opensafely/post-covid-renal/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/codelists.py
opensafely/dummy-data-workshop,2024-11-19T08:39:46Z,ehrql_dataset_definition_female_only.py,analysis/exercises/ehrql_dataset_definition_female_only.py,https://github.com/opensafely/dummy-data-workshop/blob/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_female_only.py,https://raw.githubusercontent.com/opensafely/dummy-data-workshop/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_female_only.py
opensafely/openprompt-cohort-profile,2023-09-08T11:24:36Z,add_tpp_data.py,analysis/add_tpp_data.py,https://github.com/opensafely/openprompt-cohort-profile/blob/90d44ee26d30cd6c20b040721149719623c787be/analysis/add_tpp_data.py,https://raw.githubusercontent.com/opensafely/openprompt-cohort-profile/90d44ee26d30cd6c20b040721149719623c787be/analysis/add_tpp_data.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,Table_2_Prevalence_of_ADHD_Diagnosis.py,analysis/Table_2_Prevalence_of_ADHD_Diagnosis.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_2_Prevalence_of_ADHD_Diagnosis.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/Table_2_Prevalence_of_ADHD_Diagnosis.py
opensafely/JAKi-hosp,2024-12-19T10:11:01Z,variable_helper_functions.py,analysis/variable_helper_functions.py,https://github.com/opensafely/JAKi-hosp/blob/c99cabb85bf38b102902339f44d0534f1c40535d/analysis/variable_helper_functions.py,https://raw.githubusercontent.com/opensafely/JAKi-hosp/c99cabb85bf38b102902339f44d0534f1c40535d/analysis/variable_helper_functions.py
opensafely/vte-diagnoses-and-deaths,2023-07-17T10:20:27Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/vte-diagnoses-and-deaths/blob/67bee1ad3220ecd26369498ced8d1d55f3732a2c/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/vte-diagnoses-and-deaths/67bee1ad3220ecd26369498ced8d1d55f3732a2c/analysis/codelists.py
opensafely/ehrql-test-study,2025-04-17T15:09:18Z,dataset_definition_minimal.py,analysis/dataset_definition_minimal.py,https://github.com/opensafely/ehrql-test-study/blob/07d5f283bb66f52a49933b016cf8dc144cfc7180/analysis/dataset_definition_minimal.py,https://raw.githubusercontent.com/opensafely/ehrql-test-study/07d5f283bb66f52a49933b016cf8dc144cfc7180/analysis/dataset_definition_minimal.py
opensafely/dfms-covid19-new,2023-12-07T13:24:32Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/dfms-covid19-new/blob/bafd9a0b790bfa7697b3d9f2fbfebd3f39634ed5/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/dfms-covid19-new/bafd9a0b790bfa7697b3d9f2fbfebd3f39634ed5/analysis/dataset_definition.py
opensafely/mainroute_cancer,2022-02-16T19:44:57Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/mainroute_cancer/blob/750f9804609c613eff525a31b356582960078508/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/mainroute_cancer/750f9804609c613eff525a31b356582960078508/analysis/dataset_definition.py
opensafely/dummy-data-workshop,2024-11-19T08:39:46Z,dataset_definition_2.py,analysis/dataset_definition_2.py,https://github.com/opensafely/dummy-data-workshop/blob/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/dataset_definition_2.py,https://raw.githubusercontent.com/opensafely/dummy-data-workshop/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/dataset_definition_2.py
opensafely/reusable-variables,2024-12-10T13:50:14Z,codelists.py,analysis/ethnicity/codelists.py,https://github.com/opensafely/reusable-variables/blob/dd18d9c3889c8424852912c769935c919471a9d9/analysis/ethnicity/codelists.py,https://raw.githubusercontent.com/opensafely/reusable-variables/dd18d9c3889c8424852912c769935c919471a9d9/analysis/ethnicity/codelists.py
opensafely/pharmacy-first-data-development,2024-03-01T11:08:50Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/pharmacy-first-data-development/blob/8292eaa8743e474c2112a2ce03c0519264ef0271/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/pharmacy-first-data-development/8292eaa8743e474c2112a2ce03c0519264ef0271/analysis/codelists.py
opensafely/early-inflammatory-arthritis,2022-02-22T10:53:22Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/early-inflammatory-arthritis/blob/069e61712fcc9a0c2ec2804ff36a9b773073291c/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/early-inflammatory-arthritis/069e61712fcc9a0c2ec2804ff36a9b773073291c/analysis/dataset_definition.py
opensafely/JAKi-hosp,2024-12-19T10:11:01Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/JAKi-hosp/blob/c99cabb85bf38b102902339f44d0534f1c40535d/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/JAKi-hosp/c99cabb85bf38b102902339f44d0534f1c40535d/analysis/codelists.py
opensafely/metformin_covid,2024-09-25T17:11:10Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/metformin_covid/blob/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/metformin_covid/67d3afdcc15e601e5b3d8d6083a5f6aadf9d9b09/analysis/codelists.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_hx_matched_exp_lc.py,analysis/dataset_definition_hx_matched_exp_lc.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_hx_matched_exp_lc.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_hx_matched_exp_lc.py
opensafely/mainroute_cancer,2022-02-16T19:44:57Z,dataset_definition_fit.py,analysis/dataset_definition_fit.py,https://github.com/opensafely/mainroute_cancer/blob/750f9804609c613eff525a31b356582960078508/analysis/dataset_definition_fit.py,https://raw.githubusercontent.com/opensafely/mainroute_cancer/750f9804609c613eff525a31b356582960078508/analysis/dataset_definition_fit.py
opensafely/disparities-comparison,2024-02-01T15:50:22Z,dataset_definition_sens.py,analysis/dataset_definition_sens.py,https://github.com/opensafely/disparities-comparison/blob/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/dataset_definition_sens.py,https://raw.githubusercontent.com/opensafely/disparities-comparison/81ef5e65825759ea813fbfcb43c113a5f1793d93/analysis/dataset_definition_sens.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_matched_control_drug_costs.py,analysis/dataset_definition_matched_control_drug_costs.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_matched_control_drug_costs.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_matched_control_drug_costs.py
opensafely/post-covid-renal,2023-05-02T12:47:56Z,variables_dates.py,analysis/dataset_definition/variables_dates.py,https://github.com/opensafely/post-covid-renal/blob/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/variables_dates.py,https://raw.githubusercontent.com/opensafely/post-covid-renal/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/variables_dates.py
opensafely/dummy-data-workshop,2024-11-19T08:39:46Z,ehrql_dataset_definition_with_clinical_events.py,analysis/exercises/ehrql_dataset_definition_with_clinical_events.py,https://github.com/opensafely/dummy-data-workshop/blob/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_with_clinical_events.py,https://raw.githubusercontent.com/opensafely/dummy-data-workshop/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_with_clinical_events.py
opensafely/pharmacy-first,2024-06-04T13:45:41Z,test_dataset_definition_tables.py,analysis/test_dataset_definition_tables.py,https://github.com/opensafely/pharmacy-first/blob/a5c2e1f5fea54f47ed633d0414ea38f2fd157e32/analysis/test_dataset_definition_tables.py,https://raw.githubusercontent.com/opensafely/pharmacy-first/a5c2e1f5fea54f47ed633d0414ea38f2fd157e32/analysis/test_dataset_definition_tables.py
opensafely/pharmacy-first-data-development,2024-03-01T11:08:50Z,test_dataset_definition_med_status_data_development.py,analysis/test_dataset_definition_med_status_data_development.py,https://github.com/opensafely/pharmacy-first-data-development/blob/8292eaa8743e474c2112a2ce03c0519264ef0271/analysis/test_dataset_definition_med_status_data_development.py,https://raw.githubusercontent.com/opensafely/pharmacy-first-data-development/8292eaa8743e474c2112a2ce03c0519264ef0271/analysis/test_dataset_definition_med_status_data_development.py
opensafely/comparative-booster-ehrql-poc,2023-01-11T12:21:15Z,test_dataset_definition.py,analysis/test_dataset_definition.py,https://github.com/opensafely/comparative-booster-ehrql-poc/blob/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/test_dataset_definition.py,https://raw.githubusercontent.com/opensafely/comparative-booster-ehrql-poc/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/test_dataset_definition.py
opensafely/asthma_sro,2022-02-07T12:00:24Z,ehrql_measures_test1.py,analysis/ehrQL_code/ehrql_measures_test1.py,https://github.com/opensafely/asthma_sro/blob/d75f6bef3b9992c2a5ee94efb6feb4e98b1a11c2/analysis/ehrQL_code/ehrql_measures_test1.py,https://raw.githubusercontent.com/opensafely/asthma_sro/d75f6bef3b9992c2a5ee94efb6feb4e98b1a11c2/analysis/ehrQL_code/ehrql_measures_test1.py
opensafely/qof,2024-07-24T11:48:17Z,test_dm_reg_dataset_milan.py,analysis/test_dm_reg_dataset_milan.py,https://github.com/opensafely/qof/blob/31598bb54fddfb644f9093615154e918c80a8a63/analysis/test_dm_reg_dataset_milan.py,https://raw.githubusercontent.com/opensafely/qof/31598bb54fddfb644f9093615154e918c80a8a63/analysis/test_dm_reg_dataset_milan.py
opensafely/doacs-covid19-new,2023-12-07T13:23:29Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/doacs-covid19-new/blob/37de7381c20e0e496ec5781aa473d708eb9b9b2d/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/doacs-covid19-new/37de7381c20e0e496ec5781aa473d708eb9b9b2d/analysis/dataset_definition.py
opensafely/disease_incidence,2024-08-19T08:53:57Z,codelists_ehrQL.py,analysis/codelists_ehrQL.py,https://github.com/opensafely/disease_incidence/blob/063dc01317d867989be3e5239f99472df483dd7a/analysis/codelists_ehrQL.py,https://raw.githubusercontent.com/opensafely/disease_incidence/063dc01317d867989be3e5239f99472df483dd7a/analysis/codelists_ehrQL.py
opensafely/dummy-data-workshop,2024-11-19T08:39:46Z,ehrql_dataset_definition_hospitalised_deaths.py,analysis/exercises/ehrql_dataset_definition_hospitalised_deaths.py,https://github.com/opensafely/dummy-data-workshop/blob/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_hospitalised_deaths.py,https://raw.githubusercontent.com/opensafely/dummy-data-workshop/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/exercises/ehrql_dataset_definition_hospitalised_deaths.py
opensafely/pincer-measures,2021-08-06T08:45:07Z,measure_definition.py,analysis/ehrQL/measure_definition.py,https://github.com/opensafely/pincer-measures/blob/2e1589432d5ae2a9ac7d9b3bfecaae7db909776e/analysis/ehrQL/measure_definition.py,https://raw.githubusercontent.com/opensafely/pincer-measures/2e1589432d5ae2a9ac7d9b3bfecaae7db909776e/analysis/ehrQL/measure_definition.py
opensafely/dataset-definition-testing-examples,2025-06-30T13:07:54Z,dataset_definition.py,example-002-ehrql-tutorial/dataset_definition.py,https://github.com/opensafely/dataset-definition-testing-examples/blob/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-002-ehrql-tutorial/dataset_definition.py,https://raw.githubusercontent.com/opensafely/dataset-definition-testing-examples/88cdea8ae88c08f9ce9b4f112a8603277440f635/example-002-ehrql-tutorial/dataset_definition.py
